model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
XGBoost,20,FILTER_ANOVA + EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,35,310,78,0.8461538461538461,0.8888888888888888,0.8194444444444444,0.8888888888888888,0.8888888888888888,0.6388888888888888,0.8889530228064375,0.8757716049382717
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,33,310,78,0.8589743589743589,0.9009009009009009,0.8282282282282283,0.8771929824561403,0.9259259259259259,0.6599670323600246,0.8966082700741842,0.8626543209876544
XGBoost,20,FILTER_MUTUAL_INFO + EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,35,310,78,0.8589743589743589,0.9009009009009009,0.8282282282282283,0.8771929824561403,0.9259259259259259,0.6599670323600246,0.921052189788902,0.8719135802469136
XGBoost,20,WRAPPER_RFE + EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,33,310,78,0.8717948717948718,0.9090909090909091,0.8458498023715415,0.8928571428571429,0.9259259259259259,0.6932601734627976,0.9083882027189962,0.8688271604938272
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,47,310,78,0.8717948717948718,0.9090909090909091,0.8458498023715415,0.8928571428571429,0.9259259259259259,0.6932601734627976,0.9034502796171298,0.8649691358024691
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,43,310,78,0.8717948717948718,0.9107142857142857,0.8417207792207793,0.8793103448275862,0.9444444444444444,0.6899837579297765,0.9050698032674683,0.8703703703703702
XGBoost,20,FILTER_ANOVA,MASTER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,2931,20,2344,587,0.7529812606473595,0.8233861144945189,0.7063106209866362,0.8644501278772379,0.786046511627907,0.4209185136973511,0.8989806883310733,0.7900533254332692
XGBoost,20,FILTER_MUTUAL_INFO,MASTER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,2931,20,2344,587,0.7921635434412265,0.8557919621749409,0.7419203713313729,0.8701923076923077,0.8418604651162791,0.4850554864371259,0.8909780534798947,0.8078358761664938
XGBoost,20,WRAPPER_RFE,MASTER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,2931,20,2344,587,0.8143100511073254,0.8703923900118906,0.7715325313422816,0.8905109489051095,0.8511627906976744,0.5453815488522746,0.9242391256168876,0.8436231669382315
XGBoost,20,EMBEDDED,MASTER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,2931,20,2344,587,0.7802385008517888,0.8447653429602888,0.7343360242498237,0.8753117206982544,0.8162790697674419,0.4736058231707472,0.9037228920394221,0.8169900755443639
